Country/Regional and global averages,Region,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2022 data sources,2000.1,2001.1,2002.1,2003.1,2004.1,2005.1,2006.1,2007.1,2008.1,2009.1,2010.1,2011.1,2012.1,2013.1,2014.1,2015.1,2016.1,2017.1,2018.1,2019.1,2020.1,2021.1,2022.1
Comoros,Sub-Saharan Africa ,39.7925910949707,42.02872848510742,44.8,46.48236846923828,48.71388626098633,50.95787811279297,53.22112655639648,55.50521087646484,57.80652236938477,60.12121963500977,69.65785217285156,69.32721710205078,69.3,69.43709564208984,71.76191711425781,74.0817642211914,76.3974609375,78.70983123779297,81.01972198486328,83.32794952392578,85.63534545898438,87.9426040649414,89.91,World Bank,323168.0838904572,317532.4223083878,308593.944,305120.0726463318,298051.3014388275,290664.3192647552,282852.2005866242,274487.9091551972,265595.2836414337,256218.3723304367,199051.7718615723,205529.4230921173,210157.771,213754.8136759186,201792.72887146,189259.104574585,176129.699296875,162159.5510009766,147346.3656676483,131873.5851786804,115802.960927124,99066.57935142517,84437.67996566778
Congo,Sub-Saharan Africa ,29.42008209228516,30.32703399658203,31.22543907165527,32.12230682373047,33.02463912963867,33.8,34.87350463867188,35.82840728759766,36.80053329467773,37.1,40.00843048095703,40.81733703613281,41.6,42.50008773803711,43.40102386474609,44.33460998535156,45.28372573852539,46.20673370361328,47.03748321533203,47.72882080078125,48.67913055419922,49.65720367431641,50.56,World Bank,2211995.801203155,2267228.683446884,2290989.288329429,2324575.45569191,2372945.072680206,2431419.418,2483483.626707458,2538839.33224266,2584606.654370193,2677797.67,2662356.265034485,2713061.104815674,2752542.088,2776133.713949661,2798740.697311478,2819110.218747254,2838036.845299988,2857681.20276947,2881723.375014191,2911887.829140014,2926405.274112396,2937907.928542023,2951553.661818848
Cook Islands,Oceania,97.8521957397461,97.93804168701172,98.01535034179688,98.09111022949219,98.1723403930664,98.26605224609375,98.6075053103611,98.51280975341797,98.66383361816406,98.8282470703125,99.0724868774414,99.26806953339434,99.36341094970703,99.54297637939453,99.71751403808594,100.0,99.9,99.9929428100586,100.0,100.0,100.0,100.0,100.0,World Bank,389.2250880432111,377.7920021057143,371.1691790771474,365.5142132568362,356.7957084655754,341.7611022949204,274.2657540712753,290.1656890106206,256.7042852783197,221.0863427734366,172.0073085784898,133.628545288193,114.5605654907231,81.19938667297538,49.68363098144619,0.0,17.45200000000114,1.232467651367188,0.0,0.0,0.0,0.0,0.0
Costa Rica,Latin America and the Caribbean ,96.94,98.24978,98.509188,98.695902,98.954779,99.053051,99.147523,99.217998,99.263937,99.409804,98.995734,99.232348,99.503298,99.563517,99.359291,99.409804,99.5,99.6,99.7,99.71,99.9,100.0,100.0,World Bank,121763.3057999997,70940.30208840035,61460.55839875992,54623.57923779963,44451.15868799947,40869.24878763035,37322.90932044014,34721.03738037962,33136.97477023024,26931.39302892052,46419.70527032018,35925.5455375202,23526.75216285978,20914.23571405001,31037.78920191992,28891.52247432061,24726.02500000037,19975.36799999978,15122.20199999958,14745.1428000005,5123.105000000447,0.0,0.0
Côte d’Ivoire,Sub-Saharan Africa ,48.73202514648438,49.66637802124023,51.4,51.51645660400391,52.44619369506836,58.9,60.17105263157895,55.33217620849609,60.3,57.34462356567383,58.36708831787109,55.8,55.8,61.45337295532227,61.9,62.6,64.3,65.6,67.1486587524414,68.566650390625,69.87832641601562,71.13684844970703,70.43,World Bank,8612850.591073608,8680268.671587981,8594373.942,8783497.382399369,8818807.252057457,7796758.365,7724448.755131578,8852135.31552887,8037046.252999999,8820177.219294053,8792888.433088532,9530807.988,9728734.704000002,8661144.93562912,8761306.455,8825181.133999998,8644263.054000001,8547717.504,8375116.995491639,8219051.120119628,8076159.865823366,7931088.652236864,8326126.075188802
Croatia,Northern America and Europe,100.0,99.99974822998047,99.99468994140625,99.97372436523438,99.93330383300781,99.87893676757812,99.84591674804688,99.83373260498047,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,World Bank,0.0,10.82520950306207,228.4479602053761,1130.745403748006,2871.003204345703,5218.000859069638,6642.773984069936,7166.485525589436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cuba,Latin America and the Caribbean ,97.0,96.21025085449219,95.5,96.47699737548828,96.61506652832031,96.76560974121094,96.93540954589844,97.12604522705078,97.33390808105469,97.5551528930664,97.78595733642578,98.0224609375,98.26083374023438,98.49723815917969,98.7286148071289,98.95500946044922,99.17726135253906,99.39618682861328,99.61262512207031,99.8,99.9326400756836,100.0,100.0,World Bank,333173.7300000004,422144.9702995308,502652.2949999999,394548.7088347618,379968.733900452,363743.2157083135,345092.1920516975,323891.4553424828,300644.7612800598,275856.622042466,249974.649275437,223436.4038085938,196687.3558990471,170136.3689903263,144073.700616302,118500.8194950875,93315.11612365767,68450.70655174181,43882.7713665776,22633.39400000125,7612.141620025039,0.0,0.0
Curaçao,Latin America and the Caribbean ,99.9613265991211,99.92013549804688,99.86809539794922,99.80990600585938,99.75718688964844,99.7169418334961,99.6959457397461,99.69579315185547,99.7128677368164,99.74332427978516,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,World Bank,51.76821441651555,103.0627438354422,170.4273410797177,250.7282754516636,325.8357690429548,389.6522108459612,429.4431966400007,438.2282171630941,418.8685455322266,376.884660263051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cyprus,Western Asia and Northern Africa ,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,World Bank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Czechia,Northern America and Europe,100.0,100.0,100.0,99.99708557128906,99.98292541503906,99.95427703857422,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,World Bank,0.0,0.0,0.0,297.0968045052141,1741.112673796713,4668.870352782309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Democratic People's Republic of Korea,Eastern Asia and South-eastern Asia ,,,,,,,,,,26.0,29.30030632019043,31.43327140808105,33.5681037902832,35.70096969604492,37.82880401611328,39.95166015625,42.07036590576172,44.18574905395508,46.29864501953125,48.40988540649414,50.52029418945312,52.63056182861328,54.67,World Bank,,,,,,,,,,18190316.66,17453233.9254653,16993433.33842386,16533417.53531303,16075927.17535,15621216.14717812,15167018.68498535,14708108.75025047,14241743.43513836,13768033.4049115,13287261.52596279,12799146.57224029,12302747.37568382,11816379.68353027
Democratic Republic of the Congo,Sub-Saharan Africa ,6.7,7.111347675323486,7.726086139678955,8.339284896850586,8.957951545715332,6.0,10.23948574066162,15.2,11.5991792678833,12.301025390625,13.01241970062256,13.72952175140381,15.4,15.16549491882324,13.5,16.58445930480957,17.28730201721191,17.98682594299316,18.68385887145996,19.1,20.07378005981445,20.76818656921387,21.49,World Bank,45359023.761,46543398.41224819,47670614.8929979,48768669.18260016,49905251.48545026,53157232.18,52403651.32098417,51125429.856,55029266.91947743,56364334.4430664,57752147.99464105,59228366.20437772,60064198.02,62319445.24787851,65770783.62,65612081.76569687,67353758.07044363,69123387.38643225,70816076.49691267,72734674.00999999,74214024.08006118,75978648.6648579,77736818.4435528
Denmark,Northern America and Europe,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,World Bank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Djibouti,Sub-Saharan Africa ,55.95718002319336,56.11911773681641,49.7,56.42436218261719,56.58168411254883,56.7514762878418,55.5,57.15040969848633,57.37752151489258,57.61802291870117,57.86806869506836,58.12382507324219,54.6,58.63710403442383,58.88772964477539,59.13337707519531,59.83811950683594,60.2,62.40833282470703,64.7,64.50115203857422,65.44125366210938,65.22,World Bank,326812.2583584976,335903.7656364441,396931.8869999999,351398.7366795349,355323.7742776108,359335.1166000747,376891.415,370732.9413050842,376307.8953980255,381905.2669388962,387276.2912356186,392300.6130931091,433250.838,401945.1824323654,406636.1214883805,411224.0711769104,410960.8599531555,414012.7339999999,397418.3535438537,379119.882,386992.8209823609,382066.6392507935,389778.2660423
Dominica,Latin America and the Caribbean ,81.05433654785156,82.05014038085938,87.7,84.02310943603516,85.01429748535156,86.01795196533203,87.04086303710938,88.0846176147461,90.9,90.21995544433594,91.30387115478516,90.1,93.48497772216797,94.57449340820312,95.65898132324219,96.73849487304688,97.81385803222656,98.88589477539062,99.56813049316406,99.91922760009766,99.9972152709961,100.0,100.0,NatSur,12948.60314300537,12233.36782623291,8396.225999999995,10934.90343978882,10276.29564239502,9602.03166732788,8908.369931030276,8194.804235458374,6259.161999999989,6727.39924850464,5979.023387527464,6805.458000000006,4488.068546752933,3733.779381408691,3011.408066253658,2283.281894226078,1531.938983917236,784.3635012817394,305.8629408264096,57.69410980225075,2.004865646362305,0.0,0.0
Dominican Republic,Latin America and the Caribbean ,88.764932,89.791362,89.749814,89.173808,90.316567,90.141224,90.118148,96.876342,97.576197,97.85776,98.145414,97.898872,97.86705,98.385853,98.470979,98.560364,98.9,100.0,98.9,99.0,100.0,98.1,98.1,World Bank,959563.6765878797,884990.9116751989,901514.2113878597,965680.3036358403,875685.1441499088,903533.9480396807,917447.7411913602,293692.7598954812,230817.4993124399,206684.6219663993,181299.7836242989,208090.1911533605,213953.6976189986,163949.7340049706,157215.6975941509,149806.1035715193,115803.5120000001,0.0,118420.8409999982,108818.8200000003,0.0,211239.5870000012,213347.5990000013
Ecuador,Latin America and the Caribbean ,93.69752502441406,93.97002410888672,94.23397064208984,94.973044,94.76426696777344,95.83265,96.315259,96.812618,97.206576,96.470862,97.462142,96.872699,97.194929,98.034674,98.976067,98.825883,98.7,99.2,98.7,99.09,98.85,100.0,100.0,World Bank,795782.4439656064,774581.8193878941,753655.1521976478,668644.6671590395,708635.1564784236,573844.5950819999,516197.61438201,454260.4234596994,404957.0066292807,520292.5571570806,380414.3820893001,476529.6201212816,434333.91170693,309007.9907941408,163399.1667040214,190158.8386853393,213714.6050000004,133575.5520000011,221203.7359999977,157828.0339999981,202268.8425000012,0.0,0.0
Egypt,Western Asia and Northern Africa ,97.7,97.3600082397461,97.5204849243164,98.8,97.84382629394531,99.4,99.04,98.4338150024414,99.8,98.91560363769531,99.3571548461914,99.43557739257812,99.7,99.87593841552734,99.8,99.3,100.0,100.0,100.0,100.0,100.0,100.0,100.0,World Bank,1641541.533000007,1923346.487393871,1844604.469772726,911559.8640000075,1671518.187269434,474451.8599999994,774044.8320000023,1287697.805989459,167689.5659999996,927170.427747801,560897.9085515589,503465.2706085145,273721.1279999912,115846.089881137,191184.6480000168,684066.5930000097,0.0,0.0,0.0,0.0,0.0,0.0,0.0
El Salvador,Latin America and the Caribbean ,84.519249,87.063829,87.54906,86.961151,87.357045,87.525839,89.201467,91.109558,91.000227,91.08402,91.580238,92.574686,93.680571,95.043105,95.125416,95.4,96.0,96.8,97.0,97.36,99.72254180908203,97.89,100.0,World Bank,922417.7617998198,774630.2088424508,748460.243485,785831.7405680101,763085.1456052503,753167.01346537,651630.5628238805,537349.9609590201,546115.13541527,543089.1038424,514787.1113990806,455717.4345258605,389358.2838398097,306615.7790158996,302688.5608718395,286629.0360000003,250020.4000000004,200532.9280000003,188290.2599999998,165797.7287999997,17459.69759193435,133228.9237000002,0.0
Equatorial Guinea,Sub-Saharan Africa ,64.82559204101562,64.86226654052734,64.8904037475586,64.9169921875,64.94905853271484,64.99359130859375,65.05738067626953,65.14200592041016,65.24385833740234,65.35910034179688,66.11707305908203,66.1,65.74674987792969,65.87714385986328,66.00251007080078,66.1229019165039,66.2391357421875,66.35205841064453,66.46248626708984,66.57125091552734,66.67919158935547,66.78699493408203,66.98,World Bank,240936.6044052124,252735.175453949,264766.7317790985,277043.8469238281,289645.2073619843,302709.5176208497,316376.765028534,330737.5279463195,345813.5302617645,361542.2200067139,370856.767270813,388015.3320000001,408859.1246270752,424468.1978981781,440329.7099897003,456315.3643682098,472289.8455358887,488128.6697602845,503763.9754058075,519158.8361940766,531816.4294300079,542855.2753807069,553121.7804629516
Eritrea,Sub-Saharan Africa ,29.25969696044922,30.31032562255859,32.2,32.39295196533203,33.43896102905273,34.4974479675293,35.5751838684082,36.67376327514648,37.78956604003906,38.91875839233398,40.0574951171875,41.20194244384766,42.34825897216797,43.49260330200195,44.63191986083984,45.76625823974609,46.89644241333008,48.02331161499023,49.14768981933594,50.27040863037109,51.39229965209961,52.5140495300293,53.42,World Bank,1692730.563372803,1715708.909710312,1727153.472,1793878.651847076,1839174.692221832,1854856.726720123,1855494.619668846,1853032.074646912,1869908.159777374,1883677.080189819,1886826.410672607,1885988.854753876,1875178.222601624,1862691.177311897,1840116.617364883,1811410.228816986,1787087.120001717,1765613.280057564,1752052.273363953,1739947.894167023,1728425.662206879,1719139.563178406,1716124.060690918
Estonia,Northern America and Europe,100.0,100.0,100.0,99.99708557128906,99.98292541503906,99.95427703857422,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,World Bank,0.0,0.0,0.0,39.94865722651593,232.6497573852539,619.4432506561279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eswatini,Sub-Saharan Africa ,20.42861175537109,26.9,25.94137954711914,28.69195175170898,31.44799041748047,34.21650314331055,35.2,39.81287384033203,42.63870620727539,38.6,45.55233760860571,51.18116760253906,54.2984504699707,57.53400421142578,65.0,64.1244125366211,63.43,73.5,73.96111297607422,77.0303955078125,79.99336242675781,82.9031753540039,82.28,World Bank,819979.973005371,761260.476,778214.6489947129,755007.4756114578,730602.6394070435,705124.0931172944,698372.28,652433.2625408936,625163.5326587677,672260.004,598880.728175424,539629.215860138,507947.1301585388,474905.2994428254,394052.75,406806.2014587403,417821.0268000001,305118.35,302162.5359140015,268655.480189209,236209.3668403625,203840.482175064,212989.9382743835
Ethiopia,Sub-Saharan Africa ,12.7,10.21962070465088,11.87615776062012,13.53115558624268,15.19162082672119,14.0,18.55675315856934,20.26978492736816,22.00004386901855,23.74368858337402,25.49688148498535,23.0,29.01655197143555,30.77535247802734,27.2,29.0,42.9,44.3,44.84432601928711,48.0476188659668,51.14459609985352,54.18841552734375,55.39,World Bank,58518819.891,61965458.93519909,62632447.86105528,63268248.68957414,63861579.65144926,66624148.4,64902978.56202793,65375734.65185308,65798504.89336596,66156609.06891565,66484937.18891108,70699805.33,67044775.25111389,67206310.16244186,72615645.648,72755045.45,60122433.188,60266258.15,61294190.51987846,59288365.94730262,57254092.90331119,55103560.06225708,55044398.5055576
Faroe Islands,Northern America and Europe,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,World Bank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fiji,Oceania,76.7800521850586,77.74137878417969,79.63,80.0,80.60211181640625,81.57129669189453,82.55973815917969,88.9,86.16,85.63540649414062,92.40225982666016,92.50089263916016,92.61576843261719,91.75,92.95378112792969,93.17709350585938,93.41593933105469,96.0,95.06063079833984,96.09404754638672,97.12664031982422,92.1,99.2,World Bank,193308.1553546905,187266.2320129394,173122.7967000001,171661.2,168120.333013916,161236.9638443756,154011.9874717712,98861.92799999996,124107.5704000001,129480.0038809204,68772.38874961855,68118.51666755672,67274.7062754822,75359.87250000006,64512.36150512693,62579.69836425781,60466.10380599974,36760.76000000001,45392.60538848874,35874.80620307918,26447.03463546757,73044.18999999994,7438.128000000026
Finland,Northern America and Europe,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,World Bank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
France,Northern America and Europe,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,World Bank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
French Polynesia,Oceania,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,World Bank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gabon,Sub-Saharan Africa ,73.6,77.16642761230469,77.830322265625,78.49268341064453,79.1604995727539,81.6,80.54035186767578,81.2607421875,81.99835968017578,82.74935913085938,89.33002471923828,88.7270736694336,89.3,86.4,87.07518768310547,87.3277359008789,88.0797348022461,86.27,89.5746078491211,90.31914520263672,91.0628433227539,91.80640411376953,93.49,World Bank,336054.84,298341.1734603882,297449.6793749999,296456.4217213439,295318.6445045471,268336.952,292387.8294685364,290416.1453710936,288022.284756317,285246.5920404054,182574.4805278778,199812.6192092896,196527.4350000001,258702.736,254212.3172954558,257059.0315355682,248681.2877714538,293851.5195000002,228525.8469943237,217120.759267044,204890.8409502411,191826.7462332915,155433.391015627
Gambia,Sub-Saharan Africa ,34.3,29.92190551757812,31.54257583618164,27.8,34.78630065917969,30.45626750123538,38.07969665527344,39.75686264038086,41.45125198364258,43.15903091430664,46.79580688476562,48.31798934936523,49.85640716552734,51.5,53.04151153564453,54.68837356567383,56.35076904296875,56.2,60.3,62.1,62.23400115966797,63.69736099243164,65.36,World Bank,944463.123,1036769.668039246,1042074.655829201,1130837.554,1051391.56419754,1154681.880415088,1059638.435920105,1063220.889926567,1065904.548111954,1067541.040182533,1030711.532173157,1032716.138662262,1033466.468421478,1030561.465,1027930.23459755,1020931.208028526,1011442.598690185,1042957.716,970631.6520000002,950866.6569999999,972094.9218502045,958359.1755830382,937357.0574395752
Georgia,Western Asia and Northern Africa ,99.83502960205078,99.8005599975586,99.9,100.0,99.93,97.93505412156536,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.9,100.0,100.0,100.0,100.0,World Bank,6726.059235610999,8006.265609207097,3978.51500000013,0.0,2749.137999999337,80583.87277268944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3726.54899999965,0.0,0.0,0.0,0.0
Germany,Northern America and Europe,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,World Bank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ghana,Sub-Saharan Africa ,43.7,44.83725738525391,46.83095932006836,48.3,50.82075500488281,41.25,55.09345007577033,56.91041946411133,60.5,61.05865097045898,64.2,64.06256,56.51,70.7,78.3,74.0002670288086,79.3,79.0,80.4,83.5,85.44056701660156,86.3,85.1,DHS,11071677.626,11140434.16007286,11037002.79541283,11027358.738,10773423.76447815,13216958.7125,10372778.05388112,10215815.6401062,9608804.365,9716163.315950088,9155749.401999999,9417744.323310398,11680875.5938,8064999.921,6118609.686000001,7506367.04627556,6117740.721000001,6346675.02,6050645.636,5201177.850000001,4685283.917383879,4498125.247000001,4987904.629999999
Gibraltar,Northern America and Europe,99.93924713134766,99.89852905273438,99.84696197509766,99.7895736694336,99.73765563964844,99.69821166992188,99.67802429199219,99.67867279052734,99.69654846191406,100.0,100.0,99.81513977050781,99.863525390625,99.90762329101562,99.94763946533203,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,World Bank,16.8534532928461,28.12876129150391,42.68536590576332,59.5527558135982,75.33480651855643,87.9863876342788,95.26295272826974,96.38530975341928,92.24319854736314,0.0,0.0,58.60254135131981,43.89023437500146,29.94021514892665,16.99204071045096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Greece,Northern America and Europe,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,World Bank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Greenland,Northern America and Europe,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,World Bank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Grenada,Latin America and the Caribbean ,85.9634017944336,86.27700805664062,86.58206939697266,86.8855972290039,87.194580078125,87.51604461669922,87.85675811767578,88.21831512451172,90.0,88.98926544189453,89.39098358154297,88.8,90.20770263671875,90.61502838134766,91.01731872558594,91.41463470458984,91.80780029296875,92.19764709472656,92.3,92.97069549560547,93.3555679321289,93.74029541015625,94.16,World Bank,15079.7981842041,14812.04858398438,14522.36047096252,14260.60157318115,14023.98368164063,13764.06016830444,13477.541300354,13163.08742713928,11247.8,12469.54677970886,12098.41623344421,12870.81599999999,11350.44771972657,10975.25505943298,10597.04875305176,10214.867628479,9827.854300537103,9434.6831565857,9381.525999999998,8626.643659973139,8216.704028091437,7800.217889404303,7327.766172943113
Guam,Oceania,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,World Bank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Guatemala,Latin America and the Caribbean ,73.318205,73.73321533203125,78.667838,78.512204,77.15116119384766,78.30607604980469,83.730998,80.6752700805664,81.88750457763672,83.1131362915039,84.34830474853516,84.026414,86.83193969726562,88.07272338867188,85.494371,90.53924560546875,91.765869140625,93.3,94.20999145507812,95.42914581298828,96.64746856689453,97.86565399169922,99.07,World Bank,3092356.27100995,3118278.415267944,2591328.218739159,2667781.64263864,2897714.41414215,2808992.619329223,2149676.921966601,2604397.136446152,2488529.902439805,2364193.004230499,2231882.753052749,2319606.6870279,1946495.036475219,1794337.227225646,2220277.412527639,1472795.277157594,1303272.706616212,1077857.006000001,946489.8018341064,758945.8176335152,565180.9129225928,365181.1807814017,160898.6721299738
Guinea,Sub-Saharan Africa ,15.15579319000244,16.42102432250977,17.67770957946777,18.93285369873047,20.19346618652344,20.2,22.7588939666748,24.07207298278809,25.40247917175293,26.74627113342285,28.09961128234863,29.45865821838379,26.2,32.17852401733398,33.53244018554688,34.88138198852539,33.5,35.4,45.0,42.2,44.74542236328125,46.81386947631836,47.72,World Bank,7073433.523161249,7058843.757219658,7061433.195463371,7111415.984098969,7151494.619573822,7293810.972,7207077.949821949,7248901.453233376,7295477.152332783,7340992.779263935,7384693.35613266,7426389.303704224,7962054.696,7497955.802230453,7533011.160365296,7570689.227641677,7934105.025,7907549.694,6905175.2,7443217.541999999,7296451.516432495,7197097.187501907,7246202.603164899
Guinea-Bissau,Sub-Saharan Africa ,,,1.279583692550659,2.585853338241577,3.897590160369873,5.221800804138184,14.53619909502263,7.929571151733398,9.311100959777832,4.7,6.0,13.52065563201904,14.93269824981689,16.34277153015137,17.2,20.10796737670898,22.91453742980957,26.0,28.38320159912109,30.9319953918457,33.37447357177734,35.7637939453125,36.94,World Bank,,,1269226.673973289,1281632.142979824,1294508.109756703,1307667.135471201,1208535.916855203,1335547.861152878,1349841.686873369,1455417.788,1473186.8,1391467.352369356,1405921.757466574,1420293.106063709,1443459.852,1429203.751084251,1414172.89529068,1391071.24,1378591.141657639,1360955.331561699,1343056.016887512,1323728.987772217,1327786.9746846
Guyana,Latin America and the Caribbean ,74.58585357666016,75.1364517211914,75.67851257324219,76.21903228759766,76.7650146484375,77.5,73.38258785942492,78.49974060058594,79.11552429199219,77.6,83.31922149658203,84.195556640625,85.08812713623047,86.01316833496094,86.9,87.98255157470703,88.99909973144531,89.98953247070312,90.88771057128906,91.646484375,92.29893493652344,92.89823150634766,93.0,World Bank,192906.3325678253,188915.4775417328,184921.8628477477,180869.0036528015,176684.4050097656,170934.525,201857.669928115,162653.9774110413,157500.2735519409,168281.792,124760.8802761841,117621.4088134766,110939.2640696716,104540.3772308349,98396.06499999994,90735.46101997374,83506.4038215637,76405.09362670896,71578.30918304448,66723.95666015625,61393.04470733646,57138.48571632383,56610.81999999995
Haiti,Latin America and the Caribbean ,33.7,31.542382,33.12068557739258,31.6,34.05020141601562,34.53017044067383,33.9,35.54945373535156,36.08673858642578,36.63740921020508,37.1976318359375,37.7635612487793,37.9,38.89718627929688,39.55197143554688,40.79751205444336,40.4,43.29354095458984,44.43624114990234,45.43953323364258,46.33651351928711,47.18033218383789,49.29,World Bank,5542829.175,5826926.23943904,5792782.583198776,6027575.58,5910083.945625916,5965545.399616241,6125016.368000001,6071773.819642029,6119852.646105424,6165584.337176285,6181561.735546875,6195209.290985413,6277402.719000001,6269885.587677613,6294296.049542236,6254006.964522895,6385454.004000001,6160330.562175522,6118915.047997513,6089187.065969925,6067623.62603611,6046567.91882595,5875006.341512
Honduras,Latin America and the Caribbean ,67.42304992675781,64.2,63.141137,65.090464,67.113528,68.903309,71.266448,73.548187,76.396899,78.269685,80.984668,82.195298,83.607727,87.184881,88.653773,89.98171,91.6,86.5,91.6,91.1,93.08769989013672,94.131591796875,94.43,World Bank,2168557.979763031,2447954.238,2587458.27244604,2514143.24037216,2428142.07570104,2352344.32995583,2225471.069504,2096163.869496061,1912270.60810477,1798683.7981013,1606972.96704756,1535211.142138081,1441268.801801911,1148318.85773183,1035666.12737042,931150.4649644997,794707.0319999997,1299623.67,822599.4000000004,886335.7809999995,699646.6349691004,603175.2411254887,581345.0413499996
